#    L    TT             EE             TE             PP             TP          
  1584    0.40754E+03    0.20158E+02    0.30298E+01    0.78192E+05    0.57563E+02
  1585    0.40533E+03    0.20228E+02    0.26370E+01    0.78066E+05    0.55958E+02
  1586    0.40317E+03    0.20296E+02    0.22391E+01    0.77939E+05    0.54371E+02
  1587    0.40104E+03    0.20362E+02    0.18360E+01    0.77813E+05    0.52806E+02
  1588    0.39896E+03    0.20425E+02    0.14282E+01    0.77687E+05    0.51266E+02
  1589    0.39690E+03    0.20486E+02    0.10158E+01    0.77561E+05    0.49754E+02
  1590    0.39488E+03    0.20545E+02    0.59901E+00    0.77436E+05    0.48273E+02
  1591    0.39292E+03    0.20601E+02    0.17802E+00    0.77311E+05    0.46826E+02
  1592    0.39097E+03    0.20655E+02   -0.24691E+00    0.77186E+05    0.45417E+02
  1593    0.38908E+03    0.20707E+02   -0.67587E+00    0.77061E+05    0.44047E+02
  1594    0.38721E+03    0.20756E+02   -0.11084E+01    0.76937E+05    0.42721E+02
  1595    0.38539E+03    0.20803E+02   -0.15442E+01    0.76813E+05    0.41441E+02
  1596    0.38361E+03    0.20847E+02   -0.19833E+01    0.76689E+05    0.40210E+02
  1597    0.38186E+03    0.20888E+02   -0.24255E+01    0.76566E+05    0.39032E+02
  1598    0.38016E+03    0.20927E+02   -0.28703E+01    0.76443E+05    0.37909E+02
  1599    0.37849E+03    0.20964E+02   -0.33178E+01    0.76320E+05    0.36845E+02
  1600    0.37687E+03    0.20998E+02   -0.37679E+01    0.76197E+05    0.35842E+02
  1601    0.37528E+03    0.21030E+02   -0.42202E+01    0.76075E+05    0.34903E+02
  1602    0.37372E+03    0.21058E+02   -0.46744E+01    0.75953E+05    0.34027E+02
  1603    0.37221E+03    0.21084E+02   -0.51307E+01    0.75831E+05    0.33212E+02
  1604    0.37074E+03    0.21107E+02   -0.55891E+01    0.75709E+05    0.32456E+02
  1605    0.36931E+03    0.21128E+02   -0.60481E+01    0.75588E+05    0.31758E+02
  1606    0.36791E+03    0.21147E+02   -0.65092E+01    0.75467E+05    0.31116E+02
  1607    0.36656E+03    0.21163E+02   -0.69716E+01    0.75346E+05    0.30527E+02
  1608    0.36523E+03    0.21177E+02   -0.74338E+01    0.75226E+05    0.29991E+02
  1609    0.36396E+03    0.21187E+02   -0.78973E+01    0.75106E+05    0.29505E+02
  1610    0.36273E+03    0.21194E+02   -0.83614E+01    0.74986E+05    0.29068E+02
  1611    0.36152E+03    0.21200E+02   -0.88252E+01    0.74866E+05    0.28677E+02
  1612    0.36037E+03    0.21202E+02   -0.92897E+01    0.74747E+05    0.28332E+02
  1613    0.35924E+03    0.21201E+02   -0.97540E+01    0.74627E+05    0.28030E+02
  1614    0.35816E+03    0.21199E+02   -0.10218E+02    0.74508E+05    0.27769E+02
  1615    0.35711E+03    0.21194E+02   -0.10681E+02    0.74390E+05    0.27549E+02
  1616    0.35610E+03    0.21185E+02   -0.11143E+02    0.74271E+05    0.27366E+02
  1617    0.35512E+03    0.21175E+02   -0.11605E+02    0.74153E+05    0.27219E+02
  1618    0.35419E+03    0.21162E+02   -0.12065E+02    0.74035E+05    0.27107E+02
  1619    0.35328E+03    0.21146E+02   -0.12525E+02    0.73917E+05    0.27027E+02
  1620    0.35242E+03    0.21128E+02   -0.12983E+02    0.73800E+05    0.26979E+02
  1621    0.35160E+03    0.21106E+02   -0.13439E+02    0.73683E+05    0.26959E+02
  1622    0.35081E+03    0.21082E+02   -0.13893E+02    0.73566E+05    0.26966E+02
  1623    0.35005E+03    0.21056E+02   -0.14346E+02    0.73449E+05    0.26999E+02
  1624    0.34934E+03    0.21028E+02   -0.14796E+02    0.73332E+05    0.27056E+02
  1625    0.34866E+03    0.20996E+02   -0.15244E+02    0.73216E+05    0.27135E+02
  1626    0.34802E+03    0.20963E+02   -0.15689E+02    0.73100E+05    0.27234E+02
  1627    0.34740E+03    0.20925E+02   -0.16132E+02    0.72984E+05    0.27351E+02
  1628    0.34682E+03    0.20887E+02   -0.16572E+02    0.72868E+05    0.27485E+02
  1629    0.34627E+03    0.20845E+02   -0.17008E+02    0.72753E+05    0.27634E+02
  1630    0.34577E+03    0.20802E+02   -0.17442E+02    0.72637E+05    0.27796E+02
  1631    0.34528E+03    0.20755E+02   -0.17871E+02    0.72522E+05    0.27969E+02
  1632    0.34484E+03    0.20706E+02   -0.18298E+02    0.72408E+05    0.28152E+02
  1633    0.34443E+03    0.20655E+02   -0.18721E+02    0.72293E+05    0.28342E+02
  1634    0.34407E+03    0.20601E+02   -0.19140E+02    0.72179E+05    0.28538E+02
  1635    0.34372E+03    0.20546E+02   -0.19555E+02    0.72064E+05    0.28739E+02
  1636    0.34341E+03    0.20486E+02   -0.19965E+02    0.71950E+05    0.28942E+02
  1637    0.34313E+03    0.20425E+02   -0.20373E+02    0.71837E+05    0.29145E+02
  1638    0.34287E+03    0.20363E+02   -0.20774E+02    0.71723E+05    0.29348E+02
  1639    0.34266E+03    0.20297E+02   -0.21172E+02    0.71610E+05    0.29547E+02
  1640    0.34246E+03    0.20229E+02   -0.21565E+02    0.71496E+05    0.29742E+02
  1641    0.34230E+03    0.20159E+02   -0.21953E+02    0.71383E+05    0.29930E+02
  1642    0.34217E+03    0.20087E+02   -0.22335E+02    0.71271E+05    0.30110E+02
  1643    0.34206E+03    0.20014E+02   -0.22713E+02    0.71158E+05    0.30279E+02
  1644    0.34198E+03    0.19936E+02   -0.23087E+02    0.71045E+05    0.30437E+02
  1645    0.34192E+03    0.19857E+02   -0.23454E+02    0.70933E+05    0.30582E+02
  1646    0.34189E+03    0.19776E+02   -0.23816E+02    0.70821E+05    0.30711E+02
  1647    0.34190E+03    0.19694E+02   -0.24171E+02    0.70709E+05    0.30823E+02
  1648    0.34193E+03    0.19609E+02   -0.24522E+02    0.70597E+05    0.30915E+02
  1649    0.34199E+03    0.19522E+02   -0.24867E+02    0.70486E+05    0.30988E+02
  1650    0.34207E+03    0.19433E+02   -0.25205E+02    0.70374E+05    0.31037E+02
  1651    0.34217E+03    0.19342E+02   -0.25538E+02    0.70263E+05    0.31063E+02
  1652    0.34230E+03    0.19248E+02   -0.25864E+02    0.70152E+05    0.31064E+02
  1653    0.34245E+03    0.19154E+02   -0.26183E+02    0.70041E+05    0.31042E+02
  1654    0.34262E+03    0.19058E+02   -0.26498E+02    0.69930E+05    0.30996E+02
  1655    0.34282E+03    0.18960E+02   -0.26804E+02    0.69820E+05    0.30925E+02
  1656    0.34304E+03    0.18860E+02   -0.27105E+02    0.69709E+05    0.30832E+02
  1657    0.34326E+03    0.18759E+02   -0.27398E+02    0.69599E+05    0.30714E+02
  1658    0.34353E+03    0.18655E+02   -0.27686E+02    0.69489E+05    0.30574E+02
  1659    0.34381E+03    0.18549E+02   -0.27965E+02    0.69379E+05    0.30410E+02
  1660    0.34410E+03    0.18443E+02   -0.28238E+02    0.69270E+05    0.30222E+02
  1661    0.34442E+03    0.18335E+02   -0.28505E+02    0.69160E+05    0.30012E+02
  1662    0.34475E+03    0.18225E+02   -0.28764E+02    0.69051E+05    0.29779E+02
  1663    0.34510E+03    0.18115E+02   -0.29015E+02    0.68942E+05    0.29524E+02
  1664    0.34546E+03    0.18002E+02   -0.29259E+02    0.68833E+05    0.29245E+02
  1665    0.34585E+03    0.17888E+02   -0.29496E+02    0.68724E+05    0.28944E+02
  1666    0.34625E+03    0.17772E+02   -0.29727E+02    0.68615E+05    0.28621E+02
  1667    0.34666E+03    0.17656E+02   -0.29949E+02    0.68507E+05    0.28276E+02
  1668    0.34710E+03    0.17538E+02   -0.30164E+02    0.68398E+05    0.27908E+02
  1669    0.34754E+03    0.17420E+02   -0.30371E+02    0.68290E+05    0.27519E+02
  1670    0.34799E+03    0.17299E+02   -0.30570E+02    0.68182E+05    0.27107E+02
  1671    0.34847E+03    0.17178E+02   -0.30762E+02    0.68074E+05    0.26674E+02
  1672    0.34895E+03    0.17055E+02   -0.30946E+02    0.67967E+05    0.26220E+02
  1673    0.34944E+03    0.16931E+02   -0.31123E+02    0.67859E+05    0.25743E+02
  1674    0.34995E+03    0.16808E+02   -0.31291E+02    0.67752E+05    0.25246E+02
  1675    0.35045E+03    0.16682E+02   -0.31452E+02    0.67645E+05    0.24727E+02
  1676    0.35098E+03    0.16554E+02   -0.31604E+02    0.67538E+05    0.24187E+02
  1677    0.35151E+03    0.16428E+02   -0.31749E+02    0.67431E+05    0.23627E+02
  1678    0.35205E+03    0.16299E+02   -0.31886E+02    0.67324E+05    0.23045E+02
  1679    0.35259E+03    0.16170E+02   -0.32015E+02    0.67218E+05    0.22443E+02
  1680    0.35315E+03    0.16041E+02   -0.32136E+02    0.67112E+05    0.21820E+02
  1681    0.35372E+03    0.15909E+02   -0.32248E+02    0.67006E+05    0.21177E+02
  1682    0.35428E+03    0.15778E+02   -0.32354E+02    0.66900E+05    0.20513E+02
  1683    0.35485E+03    0.15647E+02   -0.32451E+02    0.66794E+05    0.19829E+02
  1684    0.35543E+03    0.15515E+02   -0.32541E+02    0.66688E+05    0.19125E+02
  1685    0.35602E+03    0.15382E+02   -0.32622E+02    0.66583E+05    0.18401E+02
  1686    0.35661E+03    0.15249E+02   -0.32694E+02    0.66478E+05    0.17658E+02
  1687    0.35719E+03    0.15115E+02   -0.32759E+02    0.66373E+05    0.16895E+02
  1688    0.35779E+03    0.14981E+02   -0.32817E+02    0.66268E+05    0.16112E+02
  1689    0.35838E+03    0.14847E+02   -0.32865E+02    0.66163E+05    0.15309E+02
  1690    0.35897E+03    0.14713E+02   -0.32906E+02    0.66059E+05    0.14488E+02
  1691    0.35957E+03    0.14578E+02   -0.32940E+02    0.65954E+05    0.13647E+02
  1692    0.36017E+03    0.14443E+02   -0.32965E+02    0.65850E+05    0.12787E+02
  1693    0.36076E+03    0.14308E+02   -0.32982E+02    0.65746E+05    0.11909E+02
  1694    0.36135E+03    0.14173E+02   -0.32992E+02    0.65642E+05    0.11011E+02
  1695    0.36195E+03    0.14037E+02   -0.32993E+02    0.65539E+05    0.10095E+02
  1696    0.36255E+03    0.13902E+02   -0.32987E+02    0.65435E+05    0.91606E+01
  1697    0.36313E+03    0.13767E+02   -0.32973E+02    0.65332E+05    0.82075E+01
  1698    0.36372E+03    0.13632E+02   -0.32952E+02    0.65229E+05    0.72362E+01
  1699    0.36430E+03    0.13497E+02   -0.32922E+02    0.65126E+05    0.62468E+01
  1700    0.36488E+03    0.13361E+02   -0.32886E+02    0.65023E+05    0.52393E+01
  1701    0.36545E+03    0.13227E+02   -0.32841E+02    0.64920E+05    0.42144E+01
  1702    0.36602E+03    0.13092E+02   -0.32789E+02    0.64818E+05    0.31746E+01
  1703    0.36659E+03    0.12958E+02   -0.32730E+02    0.64716E+05    0.21226E+01
  1704    0.36715E+03    0.12824E+02   -0.32663E+02    0.64614E+05    0.10614E+01
  1705    0.36770E+03    0.12691E+02   -0.32589E+02    0.64512E+05   -0.61668E-02
  1706    0.36824E+03    0.12556E+02   -0.32507E+02    0.64410E+05   -0.10771E+01
  1707    0.36878E+03    0.12423E+02   -0.32420E+02    0.64308E+05   -0.21486E+01
  1708    0.36931E+03    0.12291E+02   -0.32324E+02    0.64207E+05   -0.32178E+01
  1709    0.36983E+03    0.12160E+02   -0.32222E+02    0.64106E+05   -0.42818E+01
  1710    0.37034E+03    0.12030E+02   -0.32112E+02    0.64005E+05   -0.53376E+01
  1711    0.37084E+03    0.11900E+02   -0.31994E+02    0.63904E+05   -0.63824E+01
  1712    0.37134E+03    0.11770E+02   -0.31871E+02    0.63803E+05   -0.74132E+01
  1713    0.37182E+03    0.11641E+02   -0.31741E+02    0.63703E+05   -0.84273E+01
  1714    0.37228E+03    0.11513E+02   -0.31603E+02    0.63603E+05   -0.94217E+01
  1715    0.37274E+03    0.11386E+02   -0.31460E+02    0.63503E+05   -0.10394E+02
  1716    0.37319E+03    0.11259E+02   -0.31310E+02    0.63403E+05   -0.11340E+02
  1717    0.37362E+03    0.11134E+02   -0.31154E+02    0.63303E+05   -0.12258E+02
  1718    0.37404E+03    0.11009E+02   -0.30991E+02    0.63203E+05   -0.13145E+02
  1719    0.37444E+03    0.10885E+02   -0.30822E+02    0.63104E+05   -0.13997E+02
  1720    0.37484E+03    0.10763E+02   -0.30648E+02    0.63005E+05   -0.14813E+02
  1721    0.37522E+03    0.10642E+02   -0.30466E+02    0.62906E+05   -0.15589E+02
  1722    0.37560E+03    0.10521E+02   -0.30280E+02    0.62807E+05   -0.16321E+02
  1723    0.37595E+03    0.10401E+02   -0.30087E+02    0.62708E+05   -0.17009E+02
  1724    0.37629E+03    0.10283E+02   -0.29889E+02    0.62610E+05   -0.17647E+02
  1725    0.37661E+03    0.10165E+02   -0.29684E+02    0.62511E+05   -0.18234E+02
  1726    0.37691E+03    0.10049E+02   -0.29475E+02    0.62413E+05   -0.18767E+02
  1727    0.37721E+03    0.99340E+01   -0.29260E+02    0.62315E+05   -0.19243E+02
  1728    0.37748E+03    0.98216E+01   -0.29041E+02    0.62217E+05   -0.19658E+02
  1729    0.37775E+03    0.97099E+01   -0.28816E+02    0.62120E+05   -0.20010E+02
  1730    0.37798E+03    0.95988E+01   -0.28585E+02    0.62022E+05   -0.20297E+02
  1731    0.37820E+03    0.94890E+01   -0.28350E+02    0.61925E+05   -0.20514E+02
  1732    0.37840E+03    0.93806E+01   -0.28109E+02    0.61828E+05   -0.20660E+02
  1733    0.37859E+03    0.92744E+01   -0.27865E+02    0.61731E+05   -0.20731E+02
  1734    0.37876E+03    0.91687E+01   -0.27616E+02    0.61634E+05   -0.20725E+02
  1735    0.37891E+03    0.90651E+01   -0.27361E+02    0.61538E+05   -0.20638E+02
  1736    0.37904E+03    0.89622E+01   -0.27104E+02    0.61442E+05   -0.20468E+02
  1737    0.37916E+03    0.88621E+01   -0.26841E+02    0.61345E+05   -0.20212E+02
  1738    0.37925E+03    0.87626E+01   -0.26574E+02    0.61249E+05   -0.19867E+02
  1739    0.37933E+03    0.86653E+01   -0.26304E+02    0.61154E+05   -0.19430E+02
  1740    0.37938E+03    0.85693E+01   -0.26030E+02    0.61058E+05   -0.18898E+02
  1741    0.37943E+03    0.84747E+01   -0.25751E+02    0.60962E+05   -0.18269E+02
  1742    0.37945E+03    0.83822E+01   -0.25471E+02    0.60867E+05   -0.17538E+02
  1743    0.37945E+03    0.82910E+01   -0.25185E+02    0.60772E+05   -0.16705E+02
  1744    0.37943E+03    0.82020E+01   -0.24897E+02    0.60677E+05   -0.15765E+02
  1745    0.37939E+03    0.81136E+01   -0.24606E+02    0.60583E+05   -0.14715E+02
  1746    0.37932E+03    0.80280E+01   -0.24311E+02    0.60488E+05   -0.13554E+02
  1747    0.37924E+03    0.79446E+01   -0.24014E+02    0.60394E+05   -0.12277E+02
  1748    0.37914E+03    0.78633E+01   -0.23714E+02    0.60299E+05   -0.10882E+02
  1749    0.37901E+03    0.77826E+01   -0.23410E+02    0.60205E+05   -0.93670E+01
  1750    0.37886E+03    0.77040E+01   -0.23105E+02    0.60112E+05   -0.77278E+01
  1751    0.37869E+03    0.76268E+01   -0.22798E+02    0.60018E+05   -0.59637E+01
  1752    0.37851E+03    0.75510E+01   -0.22487E+02    0.59925E+05   -0.40798E+01
  1753    0.37830E+03    0.74765E+01   -0.22175E+02    0.59831E+05   -0.20832E+01
  1754    0.37807E+03    0.74050E+01   -0.21861E+02    0.59738E+05    0.19181E-01
  1755    0.37782E+03    0.73360E+01   -0.21545E+02    0.59645E+05    0.22205E+01
  1756    0.37756E+03    0.72680E+01   -0.21226E+02    0.59553E+05    0.45137E+01
  1757    0.37727E+03    0.72019E+01   -0.20907E+02    0.59460E+05    0.68920E+01
  1758    0.37694E+03    0.71376E+01   -0.20587E+02    0.59368E+05    0.93483E+01
  1759    0.37662E+03    0.70754E+01   -0.20265E+02    0.59276E+05    0.11876E+02
  1760    0.37626E+03    0.70152E+01   -0.19942E+02    0.59184E+05    0.14467E+02
  1761    0.37588E+03    0.69569E+01   -0.19618E+02    0.59092E+05    0.17116E+02
  1762    0.37548E+03    0.69005E+01   -0.19293E+02    0.59000E+05    0.19816E+02
  1763    0.37506E+03    0.68462E+01   -0.18966E+02    0.58909E+05    0.22558E+02
  1764    0.37463E+03    0.67940E+01   -0.18641E+02    0.58817E+05    0.25337E+02
  1765    0.37416E+03    0.67435E+01   -0.18313E+02    0.58726E+05    0.28146E+02
  1766    0.37368E+03    0.66950E+01   -0.17987E+02    0.58635E+05    0.30977E+02
  1767    0.37317E+03    0.66485E+01   -0.17659E+02    0.58544E+05    0.33824E+02
  1768    0.37265E+03    0.66040E+01   -0.17331E+02    0.58454E+05    0.36680E+02
  1769    0.37211E+03    0.65614E+01   -0.17005E+02    0.58363E+05    0.39537E+02
  1770    0.37153E+03    0.65207E+01   -0.16677E+02    0.58273E+05    0.42390E+02
  1771    0.37095E+03    0.64821E+01   -0.16350E+02    0.58183E+05    0.45230E+02
  1772    0.37035E+03    0.64454E+01   -0.16025E+02    0.58093E+05    0.48051E+02
  1773    0.36971E+03    0.64106E+01   -0.15698E+02    0.58003E+05    0.50846E+02
  1774    0.36906E+03    0.63778E+01   -0.15374E+02    0.57913E+05    0.53609E+02
  1775    0.36840E+03    0.63470E+01   -0.15050E+02    0.57824E+05    0.56331E+02
  1776    0.36771E+03    0.63181E+01   -0.14726E+02    0.57735E+05    0.59007E+02
  1777    0.36699E+03    0.62912E+01   -0.14405E+02    0.57646E+05    0.61629E+02
  1778    0.36627E+03    0.62662E+01   -0.14085E+02    0.57557E+05    0.64191E+02
  1779    0.36551E+03    0.62432E+01   -0.13766E+02    0.57468E+05    0.66685E+02
  1780    0.36475E+03    0.62221E+01   -0.13448E+02    0.57379E+05    0.69104E+02
  1781    0.36397E+03    0.62029E+01   -0.13132E+02    0.57291E+05    0.71442E+02
  1782    0.36315E+03    0.61857E+01   -0.12818E+02    0.57202E+05    0.73692E+02
  1783    0.36232E+03    0.61703E+01   -0.12505E+02    0.57114E+05    0.75846E+02
  1784    0.36149E+03    0.61568E+01   -0.12194E+02    0.57026E+05    0.77898E+02
  1785    0.36062E+03    0.61452E+01   -0.11886E+02    0.56938E+05    0.79841E+02
  1786    0.35974E+03    0.61355E+01   -0.11580E+02    0.56850E+05    0.81668E+02
  1787    0.35885E+03    0.61278E+01   -0.11275E+02    0.56763E+05    0.83371E+02
  1788    0.35794E+03    0.61218E+01   -0.10975E+02    0.56675E+05    0.84945E+02
  1789    0.35700E+03    0.61176E+01   -0.10676E+02    0.56588E+05    0.86382E+02
  1790    0.35605E+03    0.61153E+01   -0.10379E+02    0.56501E+05    0.87675E+02
  1791    0.35508E+03    0.61148E+01   -0.10087E+02    0.56414E+05    0.88817E+02
  1792    0.35410E+03    0.61161E+01   -0.97958E+01    0.56327E+05    0.89801E+02
  1793    0.35309E+03    0.61191E+01   -0.95081E+01    0.56241E+05    0.90621E+02
  1794    0.35208E+03    0.61239E+01   -0.92237E+01    0.56154E+05    0.91269E+02
  1795    0.35105E+03    0.61306E+01   -0.89426E+01    0.56068E+05    0.91739E+02
  1796    0.34998E+03    0.61389E+01   -0.86640E+01    0.55982E+05    0.92023E+02
  1797    0.34893E+03    0.61488E+01   -0.83895E+01    0.55895E+05    0.92115E+02
  1798    0.34784E+03    0.61605E+01   -0.81175E+01    0.55810E+05    0.92008E+02
  1799    0.34674E+03    0.61739E+01   -0.78496E+01    0.55724E+05    0.91694E+02
  1800    0.34564E+03    0.61890E+01   -0.75857E+01    0.55638E+05    0.91167E+02
  1801    0.34452E+03    0.62056E+01   -0.73247E+01    0.55553E+05    0.90423E+02
  1802    0.34340E+03    0.62239E+01   -0.70680E+01    0.55467E+05    0.89468E+02
  1803    0.34225E+03    0.62437E+01   -0.68156E+01    0.55382E+05    0.88312E+02
  1804    0.34108E+03    0.62651E+01   -0.65662E+01    0.55297E+05    0.86965E+02
  1805    0.33990E+03    0.62881E+01   -0.63212E+01    0.55212E+05    0.85437E+02
  1806    0.33872E+03    0.63126E+01   -0.60803E+01    0.55127E+05    0.83737E+02
  1807    0.33751E+03    0.63387E+01   -0.58437E+01    0.55043E+05    0.81875E+02
  1808    0.33630E+03    0.63661E+01   -0.56112E+01    0.54958E+05    0.79861E+02
  1809    0.33508E+03    0.63948E+01   -0.53832E+01    0.54874E+05    0.77703E+02
  1810    0.33384E+03    0.64251E+01   -0.51596E+01    0.54790E+05    0.75413E+02
  1811    0.33259E+03    0.64567E+01   -0.49405E+01    0.54705E+05    0.72999E+02
  1812    0.33134E+03    0.64898E+01   -0.47260E+01    0.54621E+05    0.70472E+02
  1813    0.33007E+03    0.65242E+01   -0.45161E+01    0.54538E+05    0.67840E+02
  1814    0.32879E+03    0.65599E+01   -0.43109E+01    0.54454E+05    0.65114E+02
  1815    0.32751E+03    0.65969E+01   -0.41105E+01    0.54370E+05    0.62303E+02
  1816    0.32622E+03    0.66351E+01   -0.39150E+01    0.54287E+05    0.59417E+02
  1817    0.32491E+03    0.66745E+01   -0.37242E+01    0.54204E+05    0.56466E+02
  1818    0.32360E+03    0.67152E+01   -0.35384E+01    0.54121E+05    0.53459E+02
  1819    0.32226E+03    0.67571E+01   -0.33576E+01    0.54038E+05    0.50406E+02
  1820    0.32094E+03    0.68000E+01   -0.31818E+01    0.53955E+05    0.47316E+02
  1821    0.31961E+03    0.68441E+01   -0.30111E+01    0.53872E+05    0.44200E+02
  1822    0.31827E+03    0.68893E+01   -0.28455E+01    0.53790E+05    0.41067E+02
  1823    0.31694E+03    0.69356E+01   -0.26851E+01    0.53707E+05    0.37927E+02
  1824    0.31559E+03    0.69826E+01   -0.25298E+01    0.53625E+05    0.34788E+02
  1825    0.31424E+03    0.70305E+01   -0.23798E+01    0.53543E+05    0.31662E+02
  1826    0.31288E+03    0.70802E+01   -0.22351E+01    0.53461E+05    0.28557E+02
  1827    0.31152E+03    0.71305E+01   -0.20956E+01    0.53379E+05    0.25484E+02
  1828    0.31015E+03    0.71816E+01   -0.19616E+01    0.53297E+05    0.22452E+02
  1829    0.30877E+03    0.72328E+01   -0.18328E+01    0.53215E+05    0.19470E+02
  1830    0.30740E+03    0.72862E+01   -0.17094E+01    0.53134E+05    0.16549E+02
  1831    0.30602E+03    0.73397E+01   -0.15914E+01    0.53053E+05    0.13697E+02
  1832    0.30463E+03    0.73940E+01   -0.14789E+01    0.52971E+05    0.10926E+02
  1833    0.30325E+03    0.74491E+01   -0.13717E+01    0.52890E+05    0.82434E+01
  1834    0.30187E+03    0.75043E+01   -0.12702E+01    0.52809E+05    0.56601E+01
  1835    0.30048E+03    0.75610E+01   -0.11739E+01    0.52729E+05    0.31855E+01
  1836    0.29909E+03    0.76193E+01   -0.10832E+01    0.52648E+05    0.82922E+00
  1837    0.29771E+03    0.76762E+01   -0.99799E+00    0.52567E+05   -0.13990E+01
  1838    0.29632E+03    0.77346E+01   -0.91833E+00    0.52487E+05   -0.34895E+01
  1839    0.29492E+03    0.77939E+01   -0.84410E+00    0.52407E+05   -0.54327E+01
  1840    0.29354E+03    0.78525E+01   -0.77545E+00    0.52327E+05   -0.72188E+01
  1841    0.29216E+03    0.79126E+01   -0.71225E+00    0.52247E+05   -0.88382E+01
  1842    0.29077E+03    0.79729E+01   -0.65457E+00    0.52167E+05   -0.10281E+02
  1843    0.28939E+03    0.80332E+01   -0.60242E+00    0.52087E+05   -0.11538E+02
  1844    0.28801E+03    0.80944E+01   -0.55567E+00    0.52007E+05   -0.12599E+02
  1845    0.28665E+03    0.81556E+01   -0.51446E+00    0.51928E+05   -0.13455E+02
  1846    0.28526E+03    0.82177E+01   -0.47858E+00    0.51848E+05   -0.14096E+02
  1847    0.28389E+03    0.82799E+01   -0.44834E+00    0.51769E+05   -0.14512E+02
  1848    0.28252E+03    0.83421E+01   -0.42337E+00    0.51690E+05   -0.14694E+02
  1849    0.28115E+03    0.84045E+01   -0.40383E+00    0.51611E+05   -0.14631E+02
  1850    0.27979E+03    0.84670E+01   -0.38966E+00    0.51532E+05   -0.14315E+02
  1851    0.27842E+03    0.85303E+01   -0.38085E+00    0.51453E+05   -0.13739E+02
  1852    0.27708E+03    0.85944E+01   -0.37741E+00    0.51375E+05   -0.12910E+02
  1853    0.27572E+03    0.86572E+01   -0.37922E+00    0.51296E+05   -0.11839E+02
  1854    0.27438E+03    0.87200E+01   -0.38641E+00    0.51218E+05   -0.10537E+02
  1855    0.27304E+03    0.87822E+01   -0.39878E+00    0.51140E+05   -0.90146E+01
  1856    0.27171E+03    0.88453E+01   -0.41626E+00    0.51062E+05   -0.72826E+01
  1857    0.27039E+03    0.89092E+01   -0.43900E+00    0.50984E+05   -0.53519E+01
  1858    0.26907E+03    0.89717E+01   -0.46687E+00    0.50906E+05   -0.32330E+01
  1859    0.26776E+03    0.90350E+01   -0.49995E+00    0.50828E+05   -0.93683E+00
  1860    0.26645E+03    0.90970E+01   -0.53793E+00    0.50751E+05    0.15259E+01
  1861    0.26517E+03    0.91598E+01   -0.58107E+00    0.50673E+05    0.41444E+01
  1862    0.26389E+03    0.92220E+01   -0.62906E+00    0.50596E+05    0.69079E+01
  1863    0.26260E+03    0.92842E+01   -0.68192E+00    0.50519E+05    0.98057E+01
  1864    0.26134E+03    0.93473E+01   -0.73972E+00    0.50442E+05    0.12827E+02
  1865    0.26007E+03    0.94090E+01   -0.80233E+00    0.50365E+05    0.15961E+02
  1866    0.25883E+03    0.94701E+01   -0.86974E+00    0.50288E+05    0.19197E+02
  1867    0.25758E+03    0.95313E+01   -0.94168E+00    0.50211E+05    0.22524E+02
  1868    0.25635E+03    0.95918E+01   -0.10184E+01    0.50134E+05    0.25932E+02
  1869    0.25514E+03    0.96516E+01   -0.10997E+01    0.50058E+05    0.29409E+02
  1870    0.25393E+03    0.97116E+01   -0.11856E+01    0.49981E+05    0.32945E+02
  1871    0.25272E+03    0.97717E+01   -0.12759E+01    0.49905E+05    0.36529E+02
  1872    0.25154E+03    0.98303E+01   -0.13707E+01    0.49829E+05    0.40151E+02
  1873    0.25037E+03    0.98891E+01   -0.14697E+01    0.49753E+05    0.43799E+02
  1874    0.24921E+03    0.99465E+01   -0.15732E+01    0.49677E+05    0.47463E+02
  1875    0.24806E+03    0.10004E+02   -0.16808E+01    0.49601E+05    0.51132E+02
  1876    0.24692E+03    0.10061E+02   -0.17925E+01    0.49526E+05    0.54796E+02
  1877    0.24579E+03    0.10117E+02   -0.19084E+01    0.49450E+05    0.58443E+02
  1878    0.24467E+03    0.10172E+02   -0.20283E+01    0.49375E+05    0.62063E+02
  1879    0.24356E+03    0.10226E+02   -0.21519E+01    0.49300E+05    0.65644E+02
  1880    0.24248E+03    0.10279E+02   -0.22796E+01    0.49224E+05    0.69178E+02
  1881    0.24141E+03    0.10332E+02   -0.24110E+01    0.49149E+05    0.72651E+02
  1882    0.24034E+03    0.10385E+02   -0.25460E+01    0.49074E+05    0.76054E+02
  1883    0.23929E+03    0.10436E+02   -0.26847E+01    0.49000E+05    0.79377E+02
  1884    0.23826E+03    0.10488E+02   -0.28269E+01    0.48925E+05    0.82607E+02
  1885    0.23725E+03    0.10537E+02   -0.29727E+01    0.48850E+05    0.85735E+02
  1886    0.23623E+03    0.10587E+02   -0.31217E+01    0.48776E+05    0.88750E+02
  1887    0.23524E+03    0.10635E+02   -0.32742E+01    0.48701E+05    0.91640E+02
  1888    0.23427E+03    0.10682E+02   -0.34298E+01    0.48627E+05    0.94396E+02
  1889    0.23330E+03    0.10728E+02   -0.35886E+01    0.48553E+05    0.97006E+02
  1890    0.23235E+03    0.10774E+02   -0.37506E+01    0.48479E+05    0.99459E+02
  1891    0.23143E+03    0.10819E+02   -0.39154E+01    0.48405E+05    0.10175E+03
  1892    0.23051E+03    0.10862E+02   -0.40833E+01    0.48331E+05    0.10385E+03
