#    L    TT             EE             TE             PP             TP          
  1961    0.22028E+03    0.11490E+02   -0.19365E+02    0.57532E+05    0.20123E+02
  1962    0.22041E+03    0.11441E+02   -0.19506E+02    0.57448E+05    0.17673E+02
  1963    0.22056E+03    0.11391E+02   -0.19643E+02    0.57364E+05    0.15210E+02
  1964    0.22071E+03    0.11340E+02   -0.19778E+02    0.57281E+05    0.12738E+02
  1965    0.22088E+03    0.11287E+02   -0.19908E+02    0.57197E+05    0.10261E+02
  1966    0.22104E+03    0.11233E+02   -0.20035E+02    0.57114E+05    0.77822E+01
  1967    0.22123E+03    0.11179E+02   -0.20159E+02    0.57031E+05    0.53050E+01
  1968    0.22140E+03    0.11124E+02   -0.20278E+02    0.56948E+05    0.28332E+01
  1969    0.22160E+03    0.11067E+02   -0.20394E+02    0.56865E+05    0.37039E+00
  1970    0.22179E+03    0.11012E+02   -0.20506E+02    0.56782E+05   -0.20797E+01
  1971    0.22200E+03    0.10954E+02   -0.20614E+02    0.56699E+05   -0.45136E+01
  1972    0.22221E+03    0.10894E+02   -0.20717E+02    0.56617E+05   -0.69276E+01
  1973    0.22242E+03    0.10836E+02   -0.20817E+02    0.56534E+05   -0.93181E+01
  1974    0.22265E+03    0.10775E+02   -0.20914E+02    0.56452E+05   -0.11682E+02
  1975    0.22287E+03    0.10714E+02   -0.21006E+02    0.56370E+05   -0.14014E+02
  1976    0.22310E+03    0.10651E+02   -0.21094E+02    0.56288E+05   -0.16313E+02
  1977    0.22334E+03    0.10589E+02   -0.21178E+02    0.56206E+05   -0.18573E+02
  1978    0.22358E+03    0.10526E+02   -0.21258E+02    0.56124E+05   -0.20792E+02
  1979    0.22382E+03    0.10462E+02   -0.21333E+02    0.56042E+05   -0.22966E+02
  1980    0.22408E+03    0.10397E+02   -0.21405E+02    0.55961E+05   -0.25091E+02
  1981    0.22432E+03    0.10331E+02   -0.21472E+02    0.55879E+05   -0.27163E+02
  1982    0.22458E+03    0.10265E+02   -0.21536E+02    0.55798E+05   -0.29180E+02
  1983    0.22484E+03    0.10198E+02   -0.21595E+02    0.55717E+05   -0.31136E+02
  1984    0.22510E+03    0.10131E+02   -0.21650E+02    0.55636E+05   -0.33030E+02
  1985    0.22537E+03    0.10062E+02   -0.21701E+02    0.55555E+05   -0.34857E+02
  1986    0.22563E+03    0.99936E+01   -0.21747E+02    0.55474E+05   -0.36613E+02
  1987    0.22589E+03    0.99250E+01   -0.21790E+02    0.55393E+05   -0.38296E+02
  1988    0.22616E+03    0.98556E+01   -0.21827E+02    0.55313E+05   -0.39900E+02
  1989    0.22643E+03    0.97862E+01   -0.21860E+02    0.55232E+05   -0.41424E+02
  1990    0.22671E+03    0.97160E+01   -0.21890E+02    0.55152E+05   -0.42862E+02
  1991    0.22697E+03    0.96444E+01   -0.21915E+02    0.55072E+05   -0.44212E+02
  1992    0.22723E+03    0.95735E+01   -0.21935E+02    0.54992E+05   -0.45470E+02
  1993    0.22750E+03    0.95026E+01   -0.21952E+02    0.54912E+05   -0.46632E+02
  1994    0.22777E+03    0.94302E+01   -0.21964E+02    0.54832E+05   -0.47694E+02
  1995    0.22805E+03    0.93577E+01   -0.21972E+02    0.54753E+05   -0.48654E+02
  1996    0.22831E+03    0.92846E+01   -0.21976E+02    0.54673E+05   -0.49507E+02
  1997    0.22857E+03    0.92114E+01   -0.21974E+02    0.54594E+05   -0.50250E+02
  1998    0.22884E+03    0.91390E+01   -0.21969E+02    0.54514E+05   -0.50879E+02
  1999    0.22910E+03    0.90650E+01   -0.21960E+02    0.54435E+05   -0.51390E+02
  2000    0.22935E+03    0.89918E+01   -0.21946E+02    0.54356E+05   -0.51781E+02
  2001    0.22962E+03    0.89187E+01   -0.21928E+02    0.54277E+05   -0.52048E+02
  2002    0.22987E+03    0.88447E+01   -0.21907E+02    0.54198E+05   -0.52195E+02
  2003    0.23012E+03    0.87708E+01   -0.21880E+02    0.54120E+05   -0.52226E+02
  2004    0.23038E+03    0.86968E+01   -0.21850E+02    0.54041E+05   -0.52145E+02
  2005    0.23061E+03    0.86222E+01   -0.21815E+02    0.53963E+05   -0.51957E+02
  2006    0.23086E+03    0.85490E+01   -0.21777E+02    0.53884E+05   -0.51667E+02
  2007    0.23109E+03    0.84743E+01   -0.21733E+02    0.53806E+05   -0.51278E+02
  2008    0.23133E+03    0.83996E+01   -0.21686E+02    0.53728E+05   -0.50794E+02
  2009    0.23156E+03    0.83257E+01   -0.21634E+02    0.53650E+05   -0.50221E+02
  2010    0.23178E+03    0.82518E+01   -0.21579E+02    0.53572E+05   -0.49563E+02
  2011    0.23200E+03    0.81771E+01   -0.21520E+02    0.53495E+05   -0.48824E+02
  2012    0.23221E+03    0.81032E+01   -0.21457E+02    0.53417E+05   -0.48007E+02
  2013    0.23241E+03    0.80286E+01   -0.21391E+02    0.53340E+05   -0.47119E+02
  2014    0.23262E+03    0.79554E+01   -0.21319E+02    0.53262E+05   -0.46163E+02
  2015    0.23282E+03    0.78815E+01   -0.21245E+02    0.53185E+05   -0.45143E+02
  2016    0.23302E+03    0.78084E+01   -0.21166E+02    0.53108E+05   -0.44064E+02
  2017    0.23319E+03    0.77353E+01   -0.21083E+02    0.53031E+05   -0.42930E+02
  2018    0.23337E+03    0.76623E+01   -0.20997E+02    0.52954E+05   -0.41745E+02
  2019    0.23354E+03    0.75895E+01   -0.20906E+02    0.52877E+05   -0.40515E+02
  2020    0.23371E+03    0.75169E+01   -0.20813E+02    0.52801E+05   -0.39243E+02
  2021    0.23387E+03    0.74450E+01   -0.20715E+02    0.52724E+05   -0.37933E+02
  2022    0.23401E+03    0.73732E+01   -0.20614E+02    0.52648E+05   -0.36590E+02
  2023    0.23415E+03    0.73018E+01   -0.20510E+02    0.52572E+05   -0.35219E+02
  2024    0.23429E+03    0.72307E+01   -0.20402E+02    0.52495E+05   -0.33823E+02
  2025    0.23441E+03    0.71600E+01   -0.20290E+02    0.52419E+05   -0.32407E+02
  2026    0.23453E+03    0.70897E+01   -0.20176E+02    0.52343E+05   -0.30976E+02
  2027    0.23464E+03    0.70199E+01   -0.20057E+02    0.52268E+05   -0.29534E+02
  2028    0.23473E+03    0.69505E+01   -0.19936E+02    0.52192E+05   -0.28085E+02
  2029    0.23483E+03    0.68816E+01   -0.19811E+02    0.52116E+05   -0.26633E+02
  2030    0.23491E+03    0.68131E+01   -0.19683E+02    0.52041E+05   -0.25183E+02
  2031    0.23498E+03    0.67452E+01   -0.19552E+02    0.51965E+05   -0.23739E+02
  2032    0.23505E+03    0.66778E+01   -0.19418E+02    0.51890E+05   -0.22306E+02
  2033    0.23510E+03    0.66110E+01   -0.19281E+02    0.51815E+05   -0.20888E+02
  2034    0.23515E+03    0.65448E+01   -0.19141E+02    0.51740E+05   -0.19490E+02
  2035    0.23518E+03    0.64791E+01   -0.18998E+02    0.51665E+05   -0.18115E+02
  2036    0.23520E+03    0.64141E+01   -0.18852E+02    0.51591E+05   -0.16768E+02
  2037    0.23523E+03    0.63497E+01   -0.18703E+02    0.51516E+05   -0.15453E+02
  2038    0.23522E+03    0.62859E+01   -0.18552E+02    0.51441E+05   -0.14175E+02
  2039    0.23522E+03    0.62229E+01   -0.18397E+02    0.51367E+05   -0.12939E+02
  2040    0.23521E+03    0.61605E+01   -0.18241E+02    0.51293E+05   -0.11748E+02
  2041    0.23518E+03    0.60987E+01   -0.18082E+02    0.51218E+05   -0.10606E+02
  2042    0.23514E+03    0.60377E+01   -0.17920E+02    0.51144E+05   -0.95195E+01
  2043    0.23509E+03    0.59775E+01   -0.17756E+02    0.51070E+05   -0.84911E+01
  2044    0.23504E+03    0.59179E+01   -0.17589E+02    0.50997E+05   -0.75258E+01
  2045    0.23497E+03    0.58592E+01   -0.17420E+02    0.50923E+05   -0.66277E+01
  2046    0.23490E+03    0.58012E+01   -0.17250E+02    0.50849E+05   -0.58013E+01
  2047    0.23481E+03    0.57440E+01   -0.17077E+02    0.50776E+05   -0.50510E+01
  2048    0.23471E+03    0.56876E+01   -0.16902E+02    0.50702E+05   -0.43812E+01
  2049    0.23460E+03    0.56321E+01   -0.16725E+02    0.50629E+05   -0.37961E+01
  2050    0.23447E+03    0.55774E+01   -0.16545E+02    0.50556E+05   -0.33001E+01
  2051    0.23432E+03    0.55235E+01   -0.16365E+02    0.50483E+05   -0.28964E+01
  2052    0.23418E+03    0.54705E+01   -0.16182E+02    0.50410E+05   -0.25828E+01
  2053    0.23402E+03    0.54185E+01   -0.15997E+02    0.50337E+05   -0.23558E+01
  2054    0.23385E+03    0.53672E+01   -0.15811E+02    0.50264E+05   -0.22123E+01
  2055    0.23366E+03    0.53168E+01   -0.15624E+02    0.50192E+05   -0.21486E+01
  2056    0.23347E+03    0.52675E+01   -0.15435E+02    0.50119E+05   -0.21614E+01
  2057    0.23327E+03    0.52190E+01   -0.15244E+02    0.50047E+05   -0.22474E+01
  2058    0.23305E+03    0.51714E+01   -0.15052E+02    0.49975E+05   -0.24031E+01
  2059    0.23282E+03    0.51248E+01   -0.14859E+02    0.49902E+05   -0.26251E+01
  2060    0.23258E+03    0.50790E+01   -0.14664E+02    0.49830E+05   -0.29100E+01
  2061    0.23233E+03    0.50343E+01   -0.14468E+02    0.49758E+05   -0.32545E+01
  2062    0.23207E+03    0.49906E+01   -0.14271E+02    0.49687E+05   -0.36550E+01
  2063    0.23180E+03    0.49478E+01   -0.14073E+02    0.49615E+05   -0.41083E+01
  2064    0.23150E+03    0.49060E+01   -0.13874E+02    0.49543E+05   -0.46110E+01
  2065    0.23120E+03    0.48652E+01   -0.13674E+02    0.49472E+05   -0.51595E+01
  2066    0.23090E+03    0.48254E+01   -0.13474E+02    0.49400E+05   -0.57506E+01
  2067    0.23057E+03    0.47865E+01   -0.13273E+02    0.49329E+05   -0.63809E+01
  2068    0.23023E+03    0.47487E+01   -0.13071E+02    0.49258E+05   -0.70468E+01
  2069    0.22989E+03    0.47119E+01   -0.12868E+02    0.49187E+05   -0.77451E+01
  2070    0.22952E+03    0.46761E+01   -0.12666E+02    0.49116E+05   -0.84723E+01
  2071    0.22915E+03    0.46414E+01   -0.12463E+02    0.49045E+05   -0.92251E+01
  2072    0.22877E+03    0.46077E+01   -0.12259E+02    0.48974E+05   -0.10000E+02
  2073    0.22838E+03    0.45750E+01   -0.12056E+02    0.48904E+05   -0.10794E+02
  2074    0.22797E+03    0.45434E+01   -0.11852E+02    0.48833E+05   -0.11603E+02
  2075    0.22755E+03    0.45127E+01   -0.11647E+02    0.48763E+05   -0.12424E+02
  2076    0.22712E+03    0.44831E+01   -0.11443E+02    0.48692E+05   -0.13253E+02
  2077    0.22668E+03    0.44546E+01   -0.11239E+02    0.48622E+05   -0.14088E+02
  2078    0.22624E+03    0.44271E+01   -0.11035E+02    0.48552E+05   -0.14924E+02
  2079    0.22576E+03    0.44007E+01   -0.10831E+02    0.48482E+05   -0.15759E+02
  2080    0.22529E+03    0.43752E+01   -0.10626E+02    0.48412E+05   -0.16588E+02
  2081    0.22480E+03    0.43510E+01   -0.10423E+02    0.48342E+05   -0.17410E+02
  2082    0.22431E+03    0.43276E+01   -0.10219E+02    0.48272E+05   -0.18219E+02
  2083    0.22380E+03    0.43054E+01   -0.10018E+02    0.48203E+05   -0.19013E+02
  2084    0.22328E+03    0.42843E+01   -0.98157E+01    0.48133E+05   -0.19788E+02
  2085    0.22276E+03    0.42641E+01   -0.96135E+01    0.48064E+05   -0.20542E+02
  2086    0.22221E+03    0.42450E+01   -0.94120E+01    0.47995E+05   -0.21270E+02
  2087    0.22166E+03    0.42270E+01   -0.92121E+01    0.47925E+05   -0.21969E+02
  2088    0.22110E+03    0.42100E+01   -0.90129E+01    0.47856E+05   -0.22636E+02
  2089    0.22053E+03    0.41941E+01   -0.88137E+01    0.47787E+05   -0.23267E+02
  2090    0.21994E+03    0.41792E+01   -0.86161E+01    0.47718E+05   -0.23859E+02
  2091    0.21936E+03    0.41654E+01   -0.84192E+01    0.47649E+05   -0.24409E+02
  2092    0.21876E+03    0.41525E+01   -0.82239E+01    0.47581E+05   -0.24913E+02
  2093    0.21814E+03    0.41406E+01   -0.80279E+01    0.47512E+05   -0.25368E+02
  2094    0.21752E+03    0.41299E+01   -0.78341E+01    0.47444E+05   -0.25770E+02
  2095    0.21689E+03    0.41201E+01   -0.76419E+01    0.47375E+05   -0.26116E+02
  2096    0.21624E+03    0.41114E+01   -0.74513E+01    0.47307E+05   -0.26402E+02
  2097    0.21559E+03    0.41036E+01   -0.72615E+01    0.47239E+05   -0.26626E+02
  2098    0.21493E+03    0.40969E+01   -0.70736E+01    0.47170E+05   -0.26784E+02
  2099    0.21427E+03    0.40911E+01   -0.68860E+01    0.47102E+05   -0.26872E+02
  2100    0.21359E+03    0.40865E+01   -0.67011E+01    0.47034E+05   -0.26886E+02
  2101    0.21290E+03    0.40827E+01   -0.65174E+01    0.46967E+05   -0.26826E+02
  2102    0.21220E+03    0.40800E+01   -0.63352E+01    0.46899E+05   -0.26692E+02
  2103    0.21150E+03    0.40781E+01   -0.61549E+01    0.46831E+05   -0.26487E+02
  2104    0.21079E+03    0.40773E+01   -0.59762E+01    0.46764E+05   -0.26214E+02
  2105    0.21006E+03    0.40773E+01   -0.57993E+01    0.46696E+05   -0.25876E+02
  2106    0.20933E+03    0.40785E+01   -0.56242E+01    0.46629E+05   -0.25476E+02
  2107    0.20860E+03    0.40804E+01   -0.54511E+01    0.46562E+05   -0.25016E+02
  2108    0.20784E+03    0.40833E+01   -0.52799E+01    0.46494E+05   -0.24499E+02
  2109    0.20710E+03    0.40871E+01   -0.51107E+01    0.46427E+05   -0.23929E+02
  2110    0.20634E+03    0.40919E+01   -0.49435E+01    0.46360E+05   -0.23307E+02
  2111    0.20557E+03    0.40974E+01   -0.47784E+01    0.46293E+05   -0.22637E+02
  2112    0.20479E+03    0.41039E+01   -0.46154E+01    0.46227E+05   -0.21922E+02
  2113    0.20401E+03    0.41111E+01   -0.44548E+01    0.46160E+05   -0.21164E+02
  2114    0.20323E+03    0.41192E+01   -0.42963E+01    0.46093E+05   -0.20367E+02
  2115    0.20243E+03    0.41283E+01   -0.41400E+01    0.46027E+05   -0.19532E+02
  2116    0.20163E+03    0.41383E+01   -0.39861E+01    0.45961E+05   -0.18664E+02
  2117    0.20083E+03    0.41492E+01   -0.38347E+01    0.45894E+05   -0.17763E+02
  2118    0.20001E+03    0.41607E+01   -0.36855E+01    0.45828E+05   -0.16835E+02
  2119    0.19920E+03    0.41731E+01   -0.35388E+01    0.45762E+05   -0.15881E+02
  2120    0.19837E+03    0.41861E+01   -0.33945E+01    0.45696E+05   -0.14904E+02
  2121    0.19754E+03    0.42001E+01   -0.32529E+01    0.45630E+05   -0.13906E+02
  2122    0.19670E+03    0.42147E+01   -0.31137E+01    0.45565E+05   -0.12892E+02
  2123    0.19586E+03    0.42300E+01   -0.29772E+01    0.45499E+05   -0.11863E+02
  2124    0.19502E+03    0.42461E+01   -0.28432E+01    0.45433E+05   -0.10823E+02
  2125    0.19417E+03    0.42630E+01   -0.27118E+01    0.45368E+05   -0.97733E+01
  2126    0.19332E+03    0.42803E+01   -0.25832E+01    0.45303E+05   -0.87181E+01
  2127    0.19246E+03    0.42986E+01   -0.24573E+01    0.45237E+05   -0.76597E+01
  2128    0.19160E+03    0.43174E+01   -0.23341E+01    0.45172E+05   -0.66010E+01
  2129    0.19074E+03    0.43368E+01   -0.22137E+01    0.45107E+05   -0.55447E+01
  2130    0.18987E+03    0.43570E+01   -0.20961E+01    0.45042E+05   -0.44938E+01
  2131    0.18900E+03    0.43778E+01   -0.19813E+01    0.44978E+05   -0.34510E+01
  2132    0.18813E+03    0.43992E+01   -0.18692E+01    0.44913E+05   -0.24191E+01
  2133    0.18725E+03    0.44212E+01   -0.17602E+01    0.44848E+05   -0.14010E+01
  2134    0.18637E+03    0.44437E+01   -0.16540E+01    0.44784E+05   -0.39949E+00
  2135    0.18549E+03    0.44669E+01   -0.15506E+01    0.44720E+05    0.58265E+00
  2136    0.18460E+03    0.44904E+01   -0.14503E+01    0.44655E+05    0.15426E+01
  2137    0.18372E+03    0.45147E+01   -0.13529E+01    0.44591E+05    0.24775E+01
  2138    0.18282E+03    0.45393E+01   -0.12585E+01    0.44527E+05    0.33845E+01
  2139    0.18194E+03    0.45646E+01   -0.11670E+01    0.44463E+05    0.42609E+01
  2140    0.18104E+03    0.45902E+01   -0.10785E+01    0.44399E+05    0.51038E+01
  2141    0.18016E+03    0.46162E+01   -0.99305E+00    0.44336E+05    0.59104E+01
  2142    0.17926E+03    0.46428E+01   -0.91060E+00    0.44272E+05    0.66779E+01
  2143    0.17836E+03    0.46697E+01   -0.83126E+00    0.44209E+05    0.74034E+01
  2144    0.17746E+03    0.46971E+01   -0.75481E+00    0.44145E+05    0.80842E+01
  2145    0.17656E+03    0.47249E+01   -0.68162E+00    0.44082E+05    0.87174E+01
  2146    0.17566E+03    0.47530E+01   -0.61136E+00    0.44019E+05    0.93002E+01
  2147    0.17476E+03    0.47814E+01   -0.54421E+00    0.43956E+05    0.98298E+01
  2148    0.17388E+03    0.48103E+01   -0.48016E+00    0.43893E+05    0.10303E+02
  2149    0.17298E+03    0.48396E+01   -0.41916E+00    0.43830E+05    0.10718E+02
  2150    0.17208E+03    0.48690E+01   -0.36125E+00    0.43768E+05    0.11071E+02
  2151    0.17119E+03    0.48987E+01   -0.30644E+00    0.43705E+05    0.11360E+02
  2152    0.17030E+03    0.49288E+01   -0.25469E+00    0.43643E+05    0.11586E+02
  2153    0.16940E+03    0.49590E+01   -0.20605E+00    0.43580E+05    0.11751E+02
  2154    0.16851E+03    0.49895E+01   -0.16047E+00    0.43518E+05    0.11854E+02
  2155    0.16762E+03    0.50202E+01   -0.11796E+00    0.43456E+05    0.11898E+02
  2156    0.16674E+03    0.50512E+01   -0.78491E-01    0.43394E+05    0.11884E+02
  2157    0.16585E+03    0.50823E+01   -0.42076E-01    0.43332E+05    0.11814E+02
  2158    0.16498E+03    0.51136E+01   -0.86901E-02    0.43270E+05    0.11688E+02
  2159    0.16409E+03    0.51450E+01    0.21677E-01    0.43209E+05    0.11508E+02
  2160    0.16321E+03    0.51766E+01    0.49035E-01    0.43147E+05    0.11274E+02
  2161    0.16233E+03    0.52083E+01    0.73401E-01    0.43085E+05    0.10990E+02
  2162    0.16146E+03    0.52401E+01    0.94780E-01    0.43024E+05    0.10655E+02
  2163    0.16059E+03    0.52719E+01    0.11320E+00    0.42963E+05    0.10271E+02
  2164    0.15972E+03    0.53038E+01    0.12866E+00    0.42901E+05    0.98391E+01
  2165    0.15886E+03    0.53360E+01    0.14119E+00    0.42840E+05    0.93610E+01
  2166    0.15800E+03    0.53680E+01    0.15080E+00    0.42779E+05    0.88377E+01
  2167    0.15714E+03    0.53999E+01    0.15750E+00    0.42718E+05    0.82706E+01
  2168    0.15629E+03    0.54321E+01    0.16132E+00    0.42657E+05    0.76609E+01
  2169    0.15544E+03    0.54641E+01    0.16229E+00    0.42596E+05    0.70099E+01
  2170    0.15460E+03    0.54961E+01    0.16042E+00    0.42536E+05    0.63190E+01
  2171    0.15376E+03    0.55281E+01    0.15576E+00    0.42475E+05    0.55894E+01
  2172    0.15292E+03    0.55600E+01    0.14832E+00    0.42414E+05    0.48223E+01
  2173    0.15210E+03    0.55917E+01    0.13812E+00    0.42354E+05    0.40192E+01
  2174    0.15127E+03    0.56236E+01    0.12520E+00    0.42293E+05    0.31812E+01
  2175    0.15045E+03    0.56552E+01    0.10957E+00    0.42233E+05    0.23097E+01
  2176    0.14963E+03    0.56866E+01    0.91280E-01    0.42172E+05    0.14060E+01
  2177    0.14883E+03    0.57180E+01    0.70347E-01    0.42112E+05    0.47130E+00
  2178    0.14803E+03    0.57492E+01    0.46800E-01    0.42052E+05   -0.49306E+00
  2179    0.14722E+03    0.57802E+01    0.20666E-01    0.41991E+05   -0.14858E+01
  2180    0.14643E+03    0.58110E+01   -0.80210E-02    0.41931E+05   -0.25056E+01
  2181    0.14564E+03    0.58417E+01   -0.39236E-01    0.41871E+05   -0.35512E+01
  2182    0.14486E+03    0.58721E+01   -0.72946E-01    0.41811E+05   -0.46213E+01
  2183    0.14408E+03    0.59023E+01   -0.10909E+00    0.41751E+05   -0.57146E+01
  2184    0.14330E+03    0.59323E+01   -0.14766E+00    0.41691E+05   -0.68299E+01
  2185    0.14254E+03    0.59619E+01   -0.18861E+00    0.41631E+05   -0.79658E+01
  2186    0.14178E+03    0.59914E+01   -0.23189E+00    0.41571E+05   -0.91210E+01
  2187    0.14103E+03    0.60205E+01   -0.27748E+00    0.41511E+05   -0.10294E+02
  2188    0.14028E+03    0.60493E+01   -0.32532E+00    0.41451E+05   -0.11484E+02
  2189    0.13955E+03    0.60779E+01   -0.37539E+00    0.41391E+05   -0.12690E+02
  2190    0.13883E+03    0.61060E+01   -0.42764E+00    0.41331E+05   -0.13910E+02
  2191    0.13810E+03    0.61339E+01   -0.48205E+00    0.41271E+05   -0.15142E+02
  2192    0.13738E+03    0.61613E+01   -0.53857E+00    0.41212E+05   -0.16386E+02
  2193    0.13667E+03    0.61884E+01   -0.59716E+00    0.41152E+05   -0.17641E+02
  2194    0.13597E+03    0.62152E+01   -0.65778E+00    0.41092E+05   -0.18905E+02
  2195    0.13527E+03    0.62416E+01   -0.72045E+00    0.41032E+05   -0.20176E+02
  2196    0.13459E+03    0.62675E+01   -0.78502E+00    0.40973E+05   -0.21454E+02
  2197    0.13391E+03    0.62930E+01   -0.85145E+00    0.40913E+05   -0.22737E+02
  2198    0.13323E+03    0.63181E+01   -0.91975E+00    0.40853E+05   -0.24023E+02
  2199    0.13256E+03    0.63428E+01   -0.98992E+00    0.40794E+05   -0.25313E+02
  2200    0.13191E+03    0.63670E+01   -0.10619E+01    0.40734E+05   -0.26603E+02
