#    L    TT             EE             TE             PP             TP          
   322    0.43792E-09    0.17143E-11    0.15555E-10    0.18614E-06    0.10956E-09
   323    0.43358E-09    0.17388E-11    0.15493E-10    0.18542E-06    0.10853E-09
   324    0.42926E-09    0.17635E-11    0.15424E-10    0.18470E-06    0.10750E-09
   325    0.42497E-09    0.17877E-11    0.15352E-10    0.18398E-06    0.10648E-09
   326    0.42068E-09    0.18121E-11    0.15274E-10    0.18327E-06    0.10547E-09
   327    0.41643E-09    0.18365E-11    0.15191E-10    0.18256E-06    0.10447E-09
   328    0.41220E-09    0.18606E-11    0.15105E-10    0.18186E-06    0.10347E-09
   329    0.40799E-09    0.18848E-11    0.15013E-10    0.18115E-06    0.10248E-09
   330    0.40381E-09    0.19088E-11    0.14915E-10    0.18046E-06    0.10150E-09
   331    0.39967E-09    0.19327E-11    0.14814E-10    0.17976E-06    0.10052E-09
   332    0.39555E-09    0.19566E-11    0.14709E-10    0.17908E-06    0.99554E-10
   333    0.39146E-09    0.19803E-11    0.14599E-10    0.17839E-06    0.98593E-10
   334    0.38740E-09    0.20039E-11    0.14484E-10    0.17771E-06    0.97638E-10
   335    0.38337E-09    0.20272E-11    0.14363E-10    0.17703E-06    0.96691E-10
   336    0.37937E-09    0.20504E-11    0.14239E-10    0.17636E-06    0.95751E-10
   337    0.37541E-09    0.20736E-11    0.14109E-10    0.17569E-06    0.94818E-10
   338    0.37148E-09    0.20964E-11    0.13976E-10    0.17502E-06    0.93892E-10
   339    0.36760E-09    0.21193E-11    0.13838E-10    0.17435E-06    0.92973E-10
   340    0.36375E-09    0.21419E-11    0.13698E-10    0.17369E-06    0.92061E-10
   341    0.35992E-09    0.21642E-11    0.13551E-10    0.17304E-06    0.91156E-10
   342    0.35615E-09    0.21865E-11    0.13400E-10    0.17239E-06    0.90257E-10
   343    0.35241E-09    0.22084E-11    0.13245E-10    0.17174E-06    0.89366E-10
   344    0.34872E-09    0.22301E-11    0.13086E-10    0.17109E-06    0.88482E-10
   345    0.34506E-09    0.22515E-11    0.12923E-10    0.17045E-06    0.87604E-10
   346    0.34145E-09    0.22729E-11    0.12757E-10    0.16981E-06    0.86734E-10
   347    0.33788E-09    0.22939E-11    0.12586E-10    0.16917E-06    0.85870E-10
   348    0.33436E-09    0.23145E-11    0.12412E-10    0.16854E-06    0.85013E-10
   349    0.33088E-09    0.23350E-11    0.12233E-10    0.16791E-06    0.84163E-10
   350    0.32744E-09    0.23551E-11    0.12051E-10    0.16729E-06    0.83320E-10
   351    0.32408E-09    0.23750E-11    0.11865E-10    0.16666E-06    0.82484E-10
   352    0.32073E-09    0.23946E-11    0.11675E-10    0.16604E-06    0.81654E-10
   353    0.31744E-09    0.24139E-11    0.11483E-10    0.16543E-06    0.80832E-10
   354    0.31419E-09    0.24328E-11    0.11286E-10    0.16481E-06    0.80015E-10
   355    0.31100E-09    0.24515E-11    0.11086E-10    0.16420E-06    0.79206E-10
   356    0.30786E-09    0.24699E-11    0.10884E-10    0.16360E-06    0.78403E-10
   357    0.30476E-09    0.24879E-11    0.10678E-10    0.16299E-06    0.77607E-10
   358    0.30173E-09    0.25054E-11    0.10470E-10    0.16239E-06    0.76817E-10
   359    0.29874E-09    0.25226E-11    0.10258E-10    0.16180E-06    0.76034E-10
   360    0.29580E-09    0.25395E-11    0.10044E-10    0.16120E-06    0.75257E-10
   361    0.29291E-09    0.25561E-11    0.98259E-11    0.16061E-06    0.74486E-10
   362    0.29008E-09    0.25722E-11    0.96054E-11    0.16002E-06    0.73722E-10
   363    0.28730E-09    0.25881E-11    0.93825E-11    0.15944E-06    0.72964E-10
   364    0.28458E-09    0.26034E-11    0.91566E-11    0.15885E-06    0.72212E-10
   365    0.28191E-09    0.26184E-11    0.89286E-11    0.15827E-06    0.71466E-10
   366    0.27930E-09    0.26330E-11    0.86980E-11    0.15770E-06    0.70726E-10
   367    0.27675E-09    0.26471E-11    0.84651E-11    0.15712E-06    0.69993E-10
   368    0.27423E-09    0.26608E-11    0.82302E-11    0.15655E-06    0.69265E-10
   369    0.27180E-09    0.26742E-11    0.79930E-11    0.15598E-06    0.68543E-10
   370    0.26941E-09    0.26870E-11    0.77540E-11    0.15542E-06    0.67827E-10
   371    0.26707E-09    0.26994E-11    0.75130E-11    0.15486E-06    0.67117E-10
   372    0.26479E-09    0.27114E-11    0.72703E-11    0.15430E-06    0.66413E-10
   373    0.26257E-09    0.27230E-11    0.70256E-11    0.15374E-06    0.65715E-10
   374    0.26041E-09    0.27341E-11    0.67795E-11    0.15319E-06    0.65022E-10
   375    0.25830E-09    0.27447E-11    0.65319E-11    0.15263E-06    0.64335E-10
   376    0.25626E-09    0.27550E-11    0.62828E-11    0.15208E-06    0.63653E-10
   377    0.25428E-09    0.27647E-11    0.60327E-11    0.15154E-06    0.62977E-10
   378    0.25234E-09    0.27739E-11    0.57810E-11    0.15099E-06    0.62307E-10
   379    0.25047E-09    0.27827E-11    0.55285E-11    0.15045E-06    0.61642E-10
   380    0.24866E-09    0.27911E-11    0.52747E-11    0.14992E-06    0.60982E-10
   381    0.24691E-09    0.27986E-11    0.50202E-11    0.14938E-06    0.60329E-10
   382    0.24520E-09    0.28060E-11    0.47649E-11    0.14885E-06    0.59680E-10
   383    0.24356E-09    0.28127E-11    0.45088E-11    0.14832E-06    0.59038E-10
   384    0.24199E-09    0.28189E-11    0.42523E-11    0.14779E-06    0.58400E-10
   385    0.24047E-09    0.28248E-11    0.39951E-11    0.14726E-06    0.57769E-10
   386    0.23901E-09    0.28301E-11    0.37377E-11    0.14674E-06    0.57143E-10
   387    0.23760E-09    0.28348E-11    0.34799E-11    0.14622E-06    0.56523E-10
   388    0.23625E-09    0.28391E-11    0.32221E-11    0.14570E-06    0.55908E-10
   389    0.23495E-09    0.28425E-11    0.29641E-11    0.14519E-06    0.55299E-10
   390    0.23372E-09    0.28459E-11    0.27063E-11    0.14467E-06    0.54695E-10
   391    0.23255E-09    0.28485E-11    0.24485E-11    0.14416E-06    0.54098E-10
   392    0.23143E-09    0.28509E-11    0.21910E-11    0.14365E-06    0.53505E-10
   393    0.23037E-09    0.28526E-11    0.19339E-11    0.14315E-06    0.52919E-10
   394    0.22937E-09    0.28538E-11    0.16773E-11    0.14264E-06    0.52338E-10
   395    0.22842E-09    0.28544E-11    0.14210E-11    0.14214E-06    0.51763E-10
   396    0.22753E-09    0.28546E-11    0.11657E-11    0.14165E-06    0.51193E-10
   397    0.22669E-09    0.28542E-11    0.91099E-12    0.14115E-06    0.50629E-10
   398    0.22591E-09    0.28533E-11    0.65714E-12    0.14065E-06    0.50071E-10
   399    0.22519E-09    0.28518E-11    0.40424E-12    0.14016E-06    0.49518E-10
   400    0.22451E-09    0.28499E-11    0.15243E-12    0.13967E-06    0.48971E-10
   401    0.22390E-09    0.28474E-11   -0.98230E-13    0.13919E-06    0.48430E-10
   402    0.22334E-09    0.28443E-11   -0.34761E-12    0.13870E-06    0.47895E-10
   403    0.22284E-09    0.28408E-11   -0.59564E-12    0.13822E-06    0.47365E-10
   404    0.22238E-09    0.28367E-11   -0.84210E-12    0.13774E-06    0.46840E-10
   405    0.22199E-09    0.28320E-11   -0.10871E-11    0.13726E-06    0.46322E-10
   406    0.22163E-09    0.28270E-11   -0.13304E-11    0.13678E-06    0.45808E-10
   407    0.22133E-09    0.28213E-11   -0.15721E-11    0.13631E-06    0.45301E-10
   408    0.22109E-09    0.28152E-11   -0.18116E-11    0.13584E-06    0.44798E-10
   409    0.22090E-09    0.28086E-11   -0.20493E-11    0.13537E-06    0.44301E-10
   410    0.22076E-09    0.28014E-11   -0.22850E-11    0.13490E-06    0.43809E-10
   411    0.22067E-09    0.27938E-11   -0.25185E-11    0.13444E-06    0.43322E-10
   412    0.22063E-09    0.27856E-11   -0.27498E-11    0.13397E-06    0.42841E-10
   413    0.22063E-09    0.27770E-11   -0.29788E-11    0.13351E-06    0.42364E-10
   414    0.22068E-09    0.27679E-11   -0.32054E-11    0.13305E-06    0.41893E-10
   415    0.22078E-09    0.27584E-11   -0.34294E-11    0.13260E-06    0.41427E-10
   416    0.22093E-09    0.27483E-11   -0.36509E-11    0.13214E-06    0.40965E-10
   417    0.22112E-09    0.27378E-11   -0.38698E-11    0.13169E-06    0.40509E-10
   418    0.22135E-09    0.27266E-11   -0.40859E-11    0.13124E-06    0.40057E-10
   419    0.22164E-09    0.27151E-11   -0.42990E-11    0.13079E-06    0.39610E-10
   420    0.22197E-09    0.27032E-11   -0.45093E-11    0.13035E-06    0.39167E-10
   421    0.22235E-09    0.26908E-11   -0.47166E-11    0.12990E-06    0.38730E-10
   422    0.22277E-09    0.26779E-11   -0.49209E-11    0.12946E-06    0.38297E-10
   423    0.22322E-09    0.26645E-11   -0.51219E-11    0.12902E-06    0.37868E-10
   424    0.22371E-09    0.26508E-11   -0.53198E-11    0.12858E-06    0.37444E-10
   425    0.22425E-09    0.26365E-11   -0.55143E-11    0.12814E-06    0.37024E-10
   426    0.22483E-09    0.26219E-11   -0.57054E-11    0.12771E-06    0.36609E-10
   427    0.22544E-09    0.26068E-11   -0.58933E-11    0.12728E-06    0.36198E-10
   428    0.22610E-09    0.25913E-11   -0.60774E-11    0.12685E-06    0.35791E-10
   429    0.22678E-09    0.25754E-11   -0.62579E-11    0.12642E-06    0.35389E-10
   430    0.22751E-09    0.25592E-11   -0.64349E-11    0.12599E-06    0.34991E-10
   431    0.22828E-09    0.25425E-11   -0.66082E-11    0.12557E-06    0.34597E-10
   432    0.22907E-09    0.25254E-11   -0.67777E-11    0.12514E-06    0.34208E-10
   433    0.22990E-09    0.25081E-11   -0.69433E-11    0.12472E-06    0.33822E-10
   434    0.23076E-09    0.24903E-11   -0.71051E-11    0.12430E-06    0.33441E-10
   435    0.23165E-09    0.24723E-11   -0.72630E-11    0.12389E-06    0.33065E-10
   436    0.23258E-09    0.24539E-11   -0.74170E-11    0.12347E-06    0.32692E-10
   437    0.23354E-09    0.24351E-11   -0.75667E-11    0.12306E-06    0.32324E-10
   438    0.23453E-09    0.24159E-11   -0.77123E-11    0.12264E-06    0.31960E-10
   439    0.23555E-09    0.23966E-11   -0.78539E-11    0.12223E-06    0.31600E-10
   440    0.23659E-09    0.23769E-11   -0.79912E-11    0.12183E-06    0.31245E-10
   441    0.23767E-09    0.23568E-11   -0.81244E-11    0.12142E-06    0.30893E-10
   442    0.23876E-09    0.23364E-11   -0.82532E-11    0.12102E-06    0.30546E-10
   443    0.23988E-09    0.23159E-11   -0.83777E-11    0.12061E-06    0.30203E-10
   444    0.24103E-09    0.22951E-11   -0.84977E-11    0.12021E-06    0.29865E-10
   445    0.24220E-09    0.22738E-11   -0.86134E-11    0.11981E-06    0.29530E-10
   446    0.24338E-09    0.22525E-11   -0.87245E-11    0.11942E-06    0.29200E-10
   447    0.24460E-09    0.22309E-11   -0.88313E-11    0.11902E-06    0.28873E-10
   448    0.24582E-09    0.22090E-11   -0.89336E-11    0.11863E-06    0.28551E-10
   449    0.24707E-09    0.21870E-11   -0.90312E-11    0.11823E-06    0.28233E-10
   450    0.24835E-09    0.21648E-11   -0.91244E-11    0.11784E-06    0.27920E-10
   451    0.24964E-09    0.21423E-11   -0.92129E-11    0.11745E-06    0.27610E-10
   452    0.25093E-09    0.21197E-11   -0.92971E-11    0.11707E-06    0.27305E-10
   453    0.25226E-09    0.20970E-11   -0.93765E-11    0.11668E-06    0.27003E-10
   454    0.25359E-09    0.20741E-11   -0.94514E-11    0.11630E-06    0.26706E-10
   455    0.25494E-09    0.20511E-11   -0.95219E-11    0.11592E-06    0.26413E-10
   456    0.25631E-09    0.20278E-11   -0.95869E-11    0.11553E-06    0.26124E-10
   457    0.25768E-09    0.20046E-11   -0.96484E-11    0.11516E-06    0.25838E-10
   458    0.25906E-09    0.19812E-11   -0.97039E-11    0.11478E-06    0.25557E-10
   459    0.26046E-09    0.19578E-11   -0.97554E-11    0.11440E-06    0.25281E-10
   460    0.26187E-09    0.19342E-11   -0.98022E-11    0.11403E-06    0.25008E-10
   461    0.26328E-09    0.19105E-11   -0.98444E-11    0.11366E-06    0.24739E-10
   462    0.26470E-09    0.18868E-11   -0.98812E-11    0.11329E-06    0.24474E-10
   463    0.26612E-09    0.18631E-11   -0.99151E-11    0.11292E-06    0.24213E-10
   464    0.26755E-09    0.18394E-11   -0.99419E-11    0.11255E-06    0.23956E-10
   465    0.26897E-09    0.18157E-11   -0.99659E-11    0.11219E-06    0.23703E-10
   466    0.27041E-09    0.17918E-11   -0.99839E-11    0.11182E-06    0.23454E-10
   467    0.27186E-09    0.17681E-11   -0.99979E-11    0.11146E-06    0.23209E-10
   468    0.27330E-09    0.17444E-11   -0.10007E-10    0.11110E-06    0.22968E-10
   469    0.27474E-09    0.17206E-11   -0.10012E-10    0.11074E-06    0.22731E-10
   470    0.27620E-09    0.16969E-11   -0.10012E-10    0.11038E-06    0.22497E-10
   471    0.27762E-09    0.16735E-11   -0.10007E-10    0.11002E-06    0.22268E-10
   472    0.27907E-09    0.16500E-11   -0.99986E-11    0.10967E-06    0.22042E-10
   473    0.28051E-09    0.16266E-11   -0.99849E-11    0.10932E-06    0.21821E-10
   474    0.28195E-09    0.16034E-11   -0.99671E-11    0.10896E-06    0.21603E-10
   475    0.28339E-09    0.15802E-11   -0.99444E-11    0.10861E-06    0.21389E-10
   476    0.28481E-09    0.15572E-11   -0.99170E-11    0.10827E-06    0.21179E-10
   477    0.28623E-09    0.15343E-11   -0.98861E-11    0.10792E-06    0.20972E-10
   478    0.28764E-09    0.15115E-11   -0.98494E-11    0.10757E-06    0.20770E-10
   479    0.28905E-09    0.14889E-11   -0.98101E-11    0.10723E-06    0.20571E-10
   480    0.29045E-09    0.14666E-11   -0.97655E-11    0.10689E-06    0.20375E-10
   481    0.29184E-09    0.14444E-11   -0.97163E-11    0.10654E-06    0.20183E-10
   482    0.29324E-09    0.14224E-11   -0.96631E-11    0.10621E-06    0.19994E-10
   483    0.29460E-09    0.14007E-11   -0.96064E-11    0.10587E-06    0.19808E-10
   484    0.29595E-09    0.13792E-11   -0.95452E-11    0.10553E-06    0.19625E-10
   485    0.29730E-09    0.13579E-11   -0.94797E-11    0.10519E-06    0.19446E-10
   486    0.29864E-09    0.13369E-11   -0.94104E-11    0.10486E-06    0.19269E-10
   487    0.29996E-09    0.13163E-11   -0.93371E-11    0.10453E-06    0.19095E-10
   488    0.30126E-09    0.12958E-11   -0.92597E-11    0.10420E-06    0.18923E-10
   489    0.30256E-09    0.12757E-11   -0.91785E-11    0.10387E-06    0.18754E-10
   490    0.30384E-09    0.12559E-11   -0.90934E-11    0.10354E-06    0.18587E-10
   491    0.30509E-09    0.12364E-11   -0.90047E-11    0.10321E-06    0.18423E-10
   492    0.30634E-09    0.12173E-11   -0.89124E-11    0.10289E-06    0.18261E-10
   493    0.30756E-09    0.11984E-11   -0.88161E-11    0.10256E-06    0.18100E-10
   494    0.30878E-09    0.11800E-11   -0.87166E-11    0.10224E-06    0.17942E-10
   495    0.30996E-09    0.11619E-11   -0.86134E-11    0.10192E-06    0.17786E-10
   496    0.31112E-09    0.11443E-11   -0.85069E-11    0.10160E-06    0.17631E-10
   497    0.31226E-09    0.11270E-11   -0.83969E-11    0.10128E-06    0.17478E-10
   498    0.31339E-09    0.11100E-11   -0.82838E-11    0.10096E-06    0.17327E-10
   499    0.31451E-09    0.10936E-11   -0.81672E-11    0.10065E-06    0.17177E-10
   500    0.31560E-09    0.10774E-11   -0.80477E-11    0.10033E-06    0.17028E-10
   501    0.31665E-09    0.10618E-11   -0.79251E-11    0.10002E-06    0.16880E-10
   502    0.31770E-09    0.10467E-11   -0.77995E-11    0.99708E-07    0.16734E-10
   503    0.31871E-09    0.10319E-11   -0.76710E-11    0.99398E-07    0.16589E-10
   504    0.31969E-09    0.10176E-11   -0.75395E-11    0.99089E-07    0.16445E-10
   505    0.32068E-09    0.10039E-11   -0.74055E-11    0.98781E-07    0.16304E-10
   506    0.32161E-09    0.99067E-12   -0.72687E-11    0.98474E-07    0.16165E-10
   507    0.32254E-09    0.97788E-12   -0.71293E-11    0.98169E-07    0.16029E-10
   508    0.32343E-09    0.96568E-12   -0.69873E-11    0.97865E-07    0.15896E-10
   509    0.32430E-09    0.95394E-12   -0.68431E-11    0.97562E-07    0.15766E-10
   510    0.32513E-09    0.94275E-12   -0.66966E-11    0.97260E-07    0.15639E-10
   511    0.32595E-09    0.93207E-12   -0.65477E-11    0.96960E-07    0.15517E-10
   512    0.32673E-09    0.92196E-12   -0.63967E-11    0.96661E-07    0.15398E-10
   513    0.32750E-09    0.91238E-12   -0.62438E-11    0.96363E-07    0.15285E-10
   514    0.32823E-09    0.90339E-12   -0.60889E-11    0.96067E-07    0.15176E-10
   515    0.32894E-09    0.89496E-12   -0.59320E-11    0.95772E-07    0.15072E-10
   516    0.32961E-09    0.88712E-12   -0.57734E-11    0.95478E-07    0.14974E-10
   517    0.33025E-09    0.87987E-12   -0.56131E-11    0.95185E-07    0.14882E-10
   518    0.33087E-09    0.87321E-12   -0.54512E-11    0.94894E-07    0.14795E-10
   519    0.33147E-09    0.86715E-12   -0.52877E-11    0.94604E-07    0.14715E-10
   520    0.33203E-09    0.86170E-12   -0.51229E-11    0.94315E-07    0.14642E-10
   521    0.33255E-09    0.85685E-12   -0.49569E-11    0.94027E-07    0.14577E-10
   522    0.33304E-09    0.85265E-12   -0.47895E-11    0.93741E-07    0.14518E-10
   523    0.33351E-09    0.84907E-12   -0.46211E-11    0.93455E-07    0.14467E-10
   524    0.33395E-09    0.84611E-12   -0.44516E-11    0.93171E-07    0.14424E-10
   525    0.33434E-09    0.84379E-12   -0.42811E-11    0.92889E-07    0.14390E-10
   526    0.33472E-09    0.84211E-12   -0.41098E-11    0.92607E-07    0.14364E-10
   527    0.33508E-09    0.84108E-12   -0.39378E-11    0.92327E-07    0.14347E-10
   528    0.33540E-09    0.84068E-12   -0.37652E-11    0.92047E-07    0.14337E-10
   529    0.33568E-09    0.84097E-12   -0.35920E-11    0.91769E-07    0.14334E-10
   530    0.33593E-09    0.84191E-12   -0.34186E-11    0.91493E-07    0.14335E-10
   531    0.33617E-09    0.84350E-12   -0.32445E-11    0.91217E-07    0.14341E-10
   532    0.33636E-09    0.84577E-12   -0.30704E-11    0.90942E-07    0.14348E-10
   533    0.33652E-09    0.84871E-12   -0.28961E-11    0.90669E-07    0.14356E-10
   534    0.33664E-09    0.85232E-12   -0.27218E-11    0.90397E-07    0.14363E-10
   535    0.33674E-09    0.85662E-12   -0.25476E-11    0.90126E-07    0.14369E-10
   536    0.33681E-09    0.86158E-12   -0.23735E-11    0.89856E-07    0.14371E-10
   537    0.33686E-09    0.86723E-12   -0.21996E-11    0.89587E-07    0.14369E-10
   538    0.33686E-09    0.87357E-12   -0.20262E-11    0.89320E-07    0.14360E-10
   539    0.33684E-09    0.88056E-12   -0.18532E-11    0.89053E-07    0.14345E-10
   540    0.33679E-09    0.88828E-12   -0.16808E-11    0.88788E-07    0.14320E-10
   541    0.33669E-09    0.89666E-12   -0.15089E-11    0.88523E-07    0.14286E-10
   542    0.33658E-09    0.90572E-12   -0.13379E-11    0.88260E-07    0.14240E-10
   543    0.33643E-09    0.91549E-12   -0.11678E-11    0.87998E-07    0.14181E-10
   544    0.33626E-09    0.92594E-12   -0.99855E-12    0.87737E-07    0.14108E-10
   545    0.33605E-09    0.93707E-12   -0.83034E-12    0.87476E-07    0.14019E-10
   546    0.33582E-09    0.94885E-12   -0.66329E-12    0.87217E-07    0.13914E-10
   547    0.33555E-09    0.96132E-12   -0.49743E-12    0.86959E-07    0.13790E-10
   548    0.33526E-09    0.97446E-12   -0.33289E-12    0.86702E-07    0.13646E-10
   549    0.33494E-09    0.98829E-12   -0.16978E-12    0.86446E-07    0.13482E-10
   550    0.33459E-09    0.10028E-11   -0.81680E-14    0.86191E-07    0.13295E-10
