#    L    TT             EE             BB             TE          
  1930    0.24049E+03    0.10933E+02    0.56071E-01   -0.12813E+02
  1931    0.24015E+03    0.10921E+02    0.55999E-01   -0.12933E+02
  1932    0.23980E+03    0.10910E+02    0.55927E-01   -0.13053E+02
  1933    0.23947E+03    0.10897E+02    0.55856E-01   -0.13172E+02
  1934    0.23915E+03    0.10884E+02    0.55785E-01   -0.13290E+02
  1935    0.23883E+03    0.10870E+02    0.55714E-01   -0.13407E+02
  1936    0.23853E+03    0.10855E+02    0.55643E-01   -0.13523E+02
  1937    0.23822E+03    0.10838E+02    0.55573E-01   -0.13637E+02
  1938    0.23794E+03    0.10822E+02    0.55503E-01   -0.13751E+02
  1939    0.23766E+03    0.10804E+02    0.55433E-01   -0.13864E+02
  1940    0.23739E+03    0.10786E+02    0.55363E-01   -0.13976E+02
  1941    0.23713E+03    0.10767E+02    0.55293E-01   -0.14086E+02
  1942    0.23687E+03    0.10748E+02    0.55224E-01   -0.14195E+02
  1943    0.23663E+03    0.10728E+02    0.55155E-01   -0.14303E+02
  1944    0.23640E+03    0.10705E+02    0.55086E-01   -0.14410E+02
  1945    0.23616E+03    0.10684E+02    0.55018E-01   -0.14514E+02
  1946    0.23594E+03    0.10661E+02    0.54950E-01   -0.14618E+02
  1947    0.23571E+03    0.10637E+02    0.54882E-01   -0.14720E+02
  1948    0.23551E+03    0.10613E+02    0.54814E-01   -0.14821E+02
  1949    0.23531E+03    0.10587E+02    0.54747E-01   -0.14919E+02
  1950    0.23512E+03    0.10562E+02    0.54680E-01   -0.15017E+02
  1951    0.23494E+03    0.10536E+02    0.54613E-01   -0.15112E+02
  1952    0.23476E+03    0.10508E+02    0.54546E-01   -0.15206E+02
  1953    0.23459E+03    0.10480E+02    0.54480E-01   -0.15298E+02
  1954    0.23443E+03    0.10451E+02    0.54414E-01   -0.15388E+02
  1955    0.23426E+03    0.10422E+02    0.54348E-01   -0.15478E+02
  1956    0.23411E+03    0.10392E+02    0.54282E-01   -0.15564E+02
  1957    0.23399E+03    0.10361E+02    0.54217E-01   -0.15649E+02
  1958    0.23383E+03    0.10330E+02    0.54152E-01   -0.15732E+02
  1959    0.23370E+03    0.10297E+02    0.54087E-01   -0.15813E+02
  1960    0.23356E+03    0.10265E+02    0.54023E-01   -0.15893E+02
  1961    0.23344E+03    0.10232E+02    0.53959E-01   -0.15970E+02
  1962    0.23332E+03    0.10199E+02    0.53895E-01   -0.16045E+02
  1963    0.23321E+03    0.10164E+02    0.53831E-01   -0.16117E+02
  1964    0.23310E+03    0.10130E+02    0.53767E-01   -0.16188E+02
  1965    0.23300E+03    0.10094E+02    0.53704E-01   -0.16256E+02
  1966    0.23290E+03    0.10057E+02    0.53641E-01   -0.16323E+02
  1967    0.23281E+03    0.10020E+02    0.53578E-01   -0.16387E+02
  1968    0.23271E+03    0.99823E+01    0.53516E-01   -0.16449E+02
  1969    0.23263E+03    0.99442E+01    0.53453E-01   -0.16509E+02
  1970    0.23254E+03    0.99072E+01    0.53391E-01   -0.16567E+02
  1971    0.23246E+03    0.98684E+01    0.53329E-01   -0.16622E+02
  1972    0.23238E+03    0.98284E+01    0.53267E-01   -0.16674E+02
  1973    0.23231E+03    0.97895E+01    0.53206E-01   -0.16725E+02
  1974    0.23225E+03    0.97487E+01    0.53144E-01   -0.16774E+02
  1975    0.23217E+03    0.97082E+01    0.53083E-01   -0.16821E+02
  1976    0.23211E+03    0.96665E+01    0.53022E-01   -0.16864E+02
  1977    0.23205E+03    0.96251E+01    0.52961E-01   -0.16906E+02
  1978    0.23199E+03    0.95833E+01    0.52900E-01   -0.16944E+02
  1979    0.23193E+03    0.95411E+01    0.52839E-01   -0.16981E+02
  1980    0.23189E+03    0.94983E+01    0.52779E-01   -0.17015E+02
  1981    0.23183E+03    0.94551E+01    0.52718E-01   -0.17046E+02
  1982    0.23178E+03    0.94115E+01    0.52658E-01   -0.17076E+02
  1983    0.23173E+03    0.93673E+01    0.52598E-01   -0.17103E+02
  1984    0.23169E+03    0.93234E+01    0.52538E-01   -0.17128E+02
  1985    0.23165E+03    0.92782E+01    0.52478E-01   -0.17150E+02
  1986    0.23160E+03    0.92333E+01    0.52418E-01   -0.17169E+02
  1987    0.23155E+03    0.91886E+01    0.52358E-01   -0.17187E+02
  1988    0.23151E+03    0.91434E+01    0.52298E-01   -0.17202E+02
  1989    0.23147E+03    0.90983E+01    0.52239E-01   -0.17213E+02
  1990    0.23144E+03    0.90527E+01    0.52179E-01   -0.17223E+02
  1991    0.23139E+03    0.90058E+01    0.52120E-01   -0.17230E+02
  1992    0.23134E+03    0.89599E+01    0.52060E-01   -0.17235E+02
  1993    0.23130E+03    0.89141E+01    0.52001E-01   -0.17238E+02
  1994    0.23127E+03    0.88670E+01    0.51942E-01   -0.17238E+02
  1995    0.23123E+03    0.88200E+01    0.51883E-01   -0.17236E+02
  1996    0.23119E+03    0.87724E+01    0.51824E-01   -0.17231E+02
  1997    0.23114E+03    0.87249E+01    0.51765E-01   -0.17223E+02
  1998    0.23111E+03    0.86784E+01    0.51706E-01   -0.17213E+02
  1999    0.23106E+03    0.86304E+01    0.51647E-01   -0.17201E+02
  2000    0.23102E+03    0.85833E+01    0.51589E-01   -0.17186E+02
  2001    0.23097E+03    0.85363E+01    0.51530E-01   -0.17169E+02
  2002    0.23093E+03    0.84886E+01    0.51471E-01   -0.17150E+02
  2003    0.23088E+03    0.84410E+01    0.51413E-01   -0.17128E+02
  2004    0.23084E+03    0.83934E+01    0.51355E-01   -0.17104E+02
  2005    0.23078E+03    0.83452E+01    0.51296E-01   -0.17077E+02
  2006    0.23074E+03    0.82985E+01    0.51238E-01   -0.17049E+02
  2007    0.23068E+03    0.82503E+01    0.51180E-01   -0.17017E+02
  2008    0.23063E+03    0.82022E+01    0.51122E-01   -0.16984E+02
  2009    0.23057E+03    0.81548E+01    0.51064E-01   -0.16948E+02
  2010    0.23050E+03    0.81075E+01    0.51007E-01   -0.16910E+02
  2011    0.23044E+03    0.80593E+01    0.50949E-01   -0.16869E+02
  2012    0.23038E+03    0.80119E+01    0.50892E-01   -0.16827E+02
  2013    0.23030E+03    0.79638E+01    0.50834E-01   -0.16783E+02
  2014    0.23023E+03    0.79171E+01    0.50777E-01   -0.16735E+02
  2015    0.23016E+03    0.78696E+01    0.50720E-01   -0.16687E+02
  2016    0.23010E+03    0.78228E+01    0.50662E-01   -0.16635E+02
  2017    0.23001E+03    0.77759E+01    0.50606E-01   -0.16582E+02
  2018    0.22992E+03    0.77291E+01    0.50549E-01   -0.16527E+02
  2019    0.22983E+03    0.76823E+01    0.50492E-01   -0.16468E+02
  2020    0.22975E+03    0.76356E+01    0.50435E-01   -0.16409E+02
  2021    0.22966E+03    0.75896E+01    0.50379E-01   -0.16347E+02
  2022    0.22955E+03    0.75435E+01    0.50322E-01   -0.16283E+02
  2023    0.22945E+03    0.74977E+01    0.50266E-01   -0.16217E+02
  2024    0.22934E+03    0.74520E+01    0.50210E-01   -0.16150E+02
  2025    0.22922E+03    0.74065E+01    0.50153E-01   -0.16080E+02
  2026    0.22911E+03    0.73613E+01    0.50097E-01   -0.16009E+02
  2027    0.22900E+03    0.73164E+01    0.50041E-01   -0.15935E+02
  2028    0.22886E+03    0.72717E+01    0.49986E-01   -0.15860E+02
  2029    0.22874E+03    0.72273E+01    0.49930E-01   -0.15783E+02
  2030    0.22860E+03    0.71831E+01    0.49874E-01   -0.15705E+02
  2031    0.22845E+03    0.71393E+01    0.49818E-01   -0.15624E+02
  2032    0.22831E+03    0.70956E+01    0.49763E-01   -0.15542E+02
  2033    0.22816E+03    0.70525E+01    0.49707E-01   -0.15458E+02
  2034    0.22801E+03    0.70096E+01    0.49652E-01   -0.15373E+02
  2035    0.22784E+03    0.69670E+01    0.49596E-01   -0.15285E+02
  2036    0.22767E+03    0.69248E+01    0.49541E-01   -0.15197E+02
  2037    0.22751E+03    0.68830E+01    0.49486E-01   -0.15106E+02
  2038    0.22731E+03    0.68414E+01    0.49430E-01   -0.15015E+02
  2039    0.22713E+03    0.68003E+01    0.49375E-01   -0.14921E+02
  2040    0.22695E+03    0.67596E+01    0.49320E-01   -0.14826E+02
  2041    0.22675E+03    0.67192E+01    0.49264E-01   -0.14729E+02
  2042    0.22655E+03    0.66793E+01    0.49209E-01   -0.14632E+02
  2043    0.22633E+03    0.66397E+01    0.49153E-01   -0.14533E+02
  2044    0.22613E+03    0.66006E+01    0.49098E-01   -0.14432E+02
  2045    0.22591E+03    0.65619E+01    0.49043E-01   -0.14331E+02
  2046    0.22569E+03    0.65236E+01    0.48987E-01   -0.14228E+02
  2047    0.22546E+03    0.64857E+01    0.48931E-01   -0.14125E+02
  2048    0.22522E+03    0.64484E+01    0.48876E-01   -0.14019E+02
  2049    0.22498E+03    0.64115E+01    0.48820E-01   -0.13913E+02
  2050    0.22473E+03    0.63750E+01    0.48764E-01   -0.13806E+02
  2051    0.22446E+03    0.63391E+01    0.48708E-01   -0.13698E+02
  2052    0.22420E+03    0.63036E+01    0.48653E-01   -0.13588E+02
  2053    0.22393E+03    0.62687E+01    0.48596E-01   -0.13478E+02
  2054    0.22365E+03    0.62342E+01    0.48540E-01   -0.13367E+02
  2055    0.22337E+03    0.62002E+01    0.48484E-01   -0.13255E+02
  2056    0.22308E+03    0.61667E+01    0.48428E-01   -0.13142E+02
  2057    0.22279E+03    0.61338E+01    0.48371E-01   -0.13028E+02
  2058    0.22249E+03    0.61014E+01    0.48315E-01   -0.12914E+02
  2059    0.22218E+03    0.60695E+01    0.48258E-01   -0.12799E+02
  2060    0.22187E+03    0.60380E+01    0.48201E-01   -0.12683E+02
  2061    0.22156E+03    0.60072E+01    0.48144E-01   -0.12566E+02
  2062    0.22123E+03    0.59770E+01    0.48087E-01   -0.12449E+02
  2063    0.22090E+03    0.59472E+01    0.48030E-01   -0.12331E+02
  2064    0.22056E+03    0.59180E+01    0.47973E-01   -0.12213E+02
  2065    0.22021E+03    0.58895E+01    0.47916E-01   -0.12094E+02
  2066    0.21987E+03    0.58614E+01    0.47858E-01   -0.11976E+02
  2067    0.21952E+03    0.58339E+01    0.47801E-01   -0.11857E+02
  2068    0.21915E+03    0.58069E+01    0.47743E-01   -0.11738E+02
  2069    0.21879E+03    0.57806E+01    0.47685E-01   -0.11617E+02
  2070    0.21841E+03    0.57548E+01    0.47627E-01   -0.11498E+02
  2071    0.21802E+03    0.57296E+01    0.47569E-01   -0.11378E+02
  2072    0.21764E+03    0.57050E+01    0.47511E-01   -0.11257E+02
  2073    0.21725E+03    0.56810E+01    0.47453E-01   -0.11137E+02
  2074    0.21685E+03    0.56575E+01    0.47395E-01   -0.11017E+02
  2075    0.21645E+03    0.56345E+01    0.47337E-01   -0.10896E+02
  2076    0.21603E+03    0.56122E+01    0.47279E-01   -0.10775E+02
  2077    0.21562E+03    0.55905E+01    0.47220E-01   -0.10655E+02
  2078    0.21521E+03    0.55694E+01    0.47162E-01   -0.10535E+02
  2079    0.21476E+03    0.55489E+01    0.47103E-01   -0.10415E+02
  2080    0.21434E+03    0.55289E+01    0.47045E-01   -0.10294E+02
  2081    0.21390E+03    0.55096E+01    0.46986E-01   -0.10174E+02
  2082    0.21346E+03    0.54908E+01    0.46928E-01   -0.10054E+02
  2083    0.21301E+03    0.54726E+01    0.46869E-01   -0.99359E+01
  2084    0.21255E+03    0.54550E+01    0.46811E-01   -0.98168E+01
  2085    0.21210E+03    0.54380E+01    0.46752E-01   -0.96974E+01
  2086    0.21163E+03    0.54215E+01    0.46694E-01   -0.95786E+01
  2087    0.21116E+03    0.54057E+01    0.46635E-01   -0.94610E+01
  2088    0.21068E+03    0.53904E+01    0.46576E-01   -0.93439E+01
  2089    0.21020E+03    0.53757E+01    0.46518E-01   -0.92264E+01
  2090    0.20971E+03    0.53615E+01    0.46459E-01   -0.91100E+01
  2091    0.20923E+03    0.53480E+01    0.46400E-01   -0.89940E+01
  2092    0.20873E+03    0.53349E+01    0.46342E-01   -0.88791E+01
  2093    0.20822E+03    0.53225E+01    0.46283E-01   -0.87630E+01
  2094    0.20771E+03    0.53106E+01    0.46225E-01   -0.86487E+01
  2095    0.20720E+03    0.52993E+01    0.46166E-01   -0.85353E+01
  2096    0.20668E+03    0.52886E+01    0.46107E-01   -0.84230E+01
  2097    0.20616E+03    0.52783E+01    0.46049E-01   -0.83109E+01
  2098    0.20563E+03    0.52686E+01    0.45990E-01   -0.82000E+01
  2099    0.20510E+03    0.52594E+01    0.45932E-01   -0.80888E+01
  2100    0.20457E+03    0.52509E+01    0.45873E-01   -0.79795E+01
